timestamp_neck,ax_neck,ay_neck,az_neck,gx_neck,gy_neck,gz_neck,times_clock_neck,5 x deep breath,5 x deep breath_notes
705807334,-3.37,-1.62,-8.84,-0.42,-1.61,-1.75,2024-06-07 15:21:56.991530,0,
705807339,-3.38,-1.59,-8.88,-0.28,-1.33,-1.82,2024-06-07 15:21:56.991530,0,
705807344,-3.42,-1.57,-8.87,0.07,-1.12,-1.82,2024-06-07 15:21:56.991530,0,
705807349,-3.41,-1.57,-8.87,0.56,-1.05,-1.82,2024-06-07 15:21:56.991530,0,
705807354,-3.4,-1.59,-8.88,1.05,-0.91,-1.89,2024-06-07 15:21:56.991530,0,
705807358,-3.37,-1.62,-8.91,1.47,-0.77,-1.82,2024-06-07 15:21:56.991530,0,
705807363,-3.36,-1.62,-8.92,1.54,-0.84,-1.75,2024-06-07 15:21:56.991530,0,
705807369,-3.39,-1.63,-8.95,1.89,-0.98,-1.75,2024-06-07 15:21:57.020533,0,
705807373,-3.38,-1.67,-8.98,2.1,-1.19,-1.68,2024-06-07 15:21:57.020533,0,
705807378,-3.36,-1.63,-8.99,2.03,-1.4,-1.61,2024-06-07 15:21:57.020533,0,
705807383,-3.42,-1.67,-8.94,1.68,-1.54,-1.61,2024-06-07 15:21:57.020533,0,
705807388,-3.4,-1.7,-8.9,0.98,-1.33,-1.54,2024-06-07 15:21:57.020533,0,
705807393,-3.37,-1.67,-8.87,0.14,-1.12,-1.47,2024-06-07 15:21:57.020533,0,
705807397,-3.32,-1.66,-8.86,-0.14,-0.77,-1.61,2024-06-07 15:21:57.020533,0,
705807402,-3.35,-1.63,-8.9,0.14,-0.91,-1.68,2024-06-07 15:21:57.020533,0,
705807407,-3.35,-1.61,-8.9,0.56,-1.68,-1.75,2024-06-07 15:21:57.110894,0,
705807411,-3.36,-1.6,-8.84,1.05,-3.15,-1.68,2024-06-07 15:21:57.110894,0,
705807416,-3.35,-1.63,-8.76,1.54,-3.5,-1.89,2024-06-07 15:21:57.110894,0,
705807421,-3.43,-1.58,-8.73,2.03,-2.03,-2.24,2024-06-07 15:21:57.110894,0,
705807426,-3.43,-1.58,-8.84,2.94,-0.49,-2.24,2024-06-07 15:21:57.110894,0,
705807431,-3.35,-1.56,-8.78,3.08,0.28,-2.03,2024-06-07 15:21:57.110894,0,
705807435,-3.32,-1.55,-8.72,3.01,0.63,-1.96,2024-06-07 15:21:57.110894,0,
705807440,-3.29,-1.6,-8.66,3.57,0.56,-2.24,2024-06-07 15:21:57.110894,0,
705807446,-3.31,-1.68,-8.83,3.92,0.21,-2.17,2024-06-07 15:21:57.112885,0,
705807450,-3.32,-1.66,-8.99,4.27,-0.21,-2.24,2024-06-07 15:21:57.112885,0,
705807455,-3.32,-1.64,-9.16,4.13,-0.84,-2.17,2024-06-07 15:21:57.112885,0,
705807460,-3.35,-1.67,-9.18,3.29,-1.75,-2.31,2024-06-07 15:21:57.112885,0,
705807465,-3.34,-1.68,-9.14,2.1,-2.94,-2.52,2024-06-07 15:21:57.112885,0,
705807470,-3.42,-1.67,-9.07,1.12,-4.34,-2.66,2024-06-07 15:21:57.112885,0,
705807474,-3.53,-1.68,-9.06,0.35,-5.46,-2.8,2024-06-07 15:21:57.112885,0,
705807479,-3.59,-1.65,-9.08,-0.07,-5.88,-2.73,2024-06-07 15:21:57.112885,0,
705807485,-3.57,-1.64,-8.99,0.21,-5.18,-2.31,2024-06-07 15:21:57.141477,0,
705807489,-3.51,-1.64,-8.92,0.49,-3.5,-1.75,2024-06-07 15:21:57.141477,0,
705807494,-3.45,-1.65,-8.86,0.91,-1.47,-1.33,2024-06-07 15:21:57.141477,0,
705807499,-3.37,-1.68,-8.77,1.12,0.07,-0.98,2024-06-07 15:21:57.141477,0,
705807504,-3.3,-1.68,-8.76,1.61,0.84,-0.98,2024-06-07 15:21:57.141477,0,
705807509,-3.26,-1.63,-8.75,2.38,0.91,-0.91,2024-06-07 15:21:57.141477,0,
705807513,-3.2,-1.69,-8.78,2.8,0.42,-1.12,2024-06-07 15:21:57.141477,0,
705807518,-3.23,-1.67,-8.8,3.43,-0.35,-1.33,2024-06-07 15:21:57.141477,0,
705807523,-3.26,-1.66,-8.88,3.78,-1.26,-1.68,2024-06-07 15:21:57.230800,0,
705807527,-3.33,-1.67,-8.88,3.85,-1.96,-1.96,2024-06-07 15:21:57.230800,0,
705807532,-3.35,-1.65,-8.94,3.78,-2.45,-2.17,2024-06-07 15:21:57.230800,0,
705807537,-3.38,-1.66,-8.93,3.36,-2.59,-2.31,2024-06-07 15:21:57.230800,0,
705807542,-3.39,-1.71,-8.94,2.87,-2.66,-2.31,2024-06-07 15:21:57.230800,0,
705807547,-3.39,-1.66,-8.93,2.31,-2.52,-2.17,2024-06-07 15:21:57.230800,0,
705807551,-3.41,-1.69,-8.97,1.96,-2.1,-2.17,2024-06-07 15:21:57.230800,0,
705807556,-3.44,-1.7,-8.93,1.4,-1.75,-2.03,2024-06-07 15:21:57.230800,0,
705807562,-3.42,-1.68,-8.97,0.7,-1.61,-2.03,2024-06-07 15:21:57.233696,0,
705807566,-3.41,-1.67,-8.92,0.21,-1.47,-2.03,2024-06-07 15:21:57.233696,0,
705807571,-3.39,-1.63,-8.94,0.0,-1.33,-2.03,2024-06-07 15:21:57.233696,0,
705807576,-3.44,-1.6,-8.94,0.07,-1.12,-2.03,2024-06-07 15:21:57.233696,0,
705807581,-3.43,-1.56,-8.97,0.35,-1.12,-2.03,2024-06-07 15:21:57.233696,0,
705807586,-3.38,-1.59,-8.98,0.84,-1.12,-2.1,2024-06-07 15:21:57.233696,0,
705807590,-3.4,-1.58,-8.93,1.26,-1.26,-1.96,2024-06-07 15:21:57.233696,0,
705807595,-3.43,-1.57,-8.94,1.96,-1.47,-2.1,2024-06-07 15:21:57.233696,0,
705807601,-3.41,-1.63,-8.91,2.31,-1.68,-2.1,2024-06-07 15:21:57.275395,0,
705807605,-3.43,-1.65,-8.97,2.52,-1.89,-2.03,2024-06-07 15:21:57.275395,0,
705807610,-3.43,-1.62,-8.94,2.59,-1.89,-1.96,2024-06-07 15:21:57.275395,0,
705807615,-3.43,-1.66,-8.98,2.45,-1.68,-1.82,2024-06-07 15:21:57.275395,0,
705807620,-3.45,-1.64,-8.99,2.1,-1.54,-1.68,2024-06-07 15:21:57.275395,0,
705807625,-3.37,-1.64,-8.98,1.68,-1.47,-1.61,2024-06-07 15:21:57.275395,0,
705807629,-3.37,-1.66,-8.99,1.05,-1.47,-1.54,2024-06-07 15:21:57.275395,0,
705807634,-3.36,-1.63,-8.95,0.56,-1.47,-1.54,2024-06-07 15:21:57.275395,0,
705807639,-3.37,-1.62,-8.94,-0.07,-1.54,-1.47,2024-06-07 15:21:57.291139,0,
705807643,-3.35,-1.63,-8.88,-0.28,-1.54,-1.47,2024-06-07 15:21:57.291139,0,
705807648,-3.36,-1.62,-8.85,-0.28,-1.47,-1.54,2024-06-07 15:21:57.291139,0,
705807653,-3.35,-1.61,-8.86,0.07,-1.54,-1.47,2024-06-07 15:21:57.291139,0,
705807658,-3.38,-1.63,-8.89,0.21,-1.61,-1.4,2024-06-07 15:21:57.291139,0,
705807663,-3.37,-1.63,-8.9,0.7,-1.68,-1.4,2024-06-07 15:21:57.291139,0,
705807667,-3.38,-1.66,-8.91,1.12,-1.75,-1.4,2024-06-07 15:21:57.291139,0,
705807672,-3.39,-1.63,-8.92,1.4,-1.75,-1.54,2024-06-07 15:21:57.291139,0,
705807678,-3.42,-1.7,-8.98,1.33,-1.75,-1.47,2024-06-07 15:21:57.381586,0,
705807682,-3.42,-1.7,-8.97,1.05,-1.68,-1.54,2024-06-07 15:21:57.381586,0,
705807687,-3.4,-1.74,-9.01,0.84,-1.54,-1.54,2024-06-07 15:21:57.381586,0,
705807692,-3.42,-1.73,-8.99,0.28,-1.19,-1.47,2024-06-07 15:21:57.381586,0,
705807697,-3.41,-1.71,-8.94,-0.35,-0.77,-1.47,2024-06-07 15:21:57.381586,0,
705807702,-3.41,-1.73,-8.89,-0.7,-0.21,-1.54,2024-06-07 15:21:57.381586,0,
705807706,-3.38,-1.71,-8.87,-0.77,0.21,-1.68,2024-06-07 15:21:57.381586,0,
705807711,-3.38,-1.66,-8.87,-0.63,0.35,-1.68,2024-06-07 15:21:57.381586,0,
705807716,-3.33,-1.64,-8.85,-0.28,0.14,-1.82,2024-06-07 15:21:57.383877,0,
705807720,-3.36,-1.58,-8.84,0.14,-0.35,-1.89,2024-06-07 15:21:57.383877,0,
705807725,-3.36,-1.63,-8.87,1.12,-0.91,-2.1,2024-06-07 15:21:57.383877,0,
705807730,-3.36,-1.6,-8.95,2.1,-1.4,-2.24,2024-06-07 15:21:57.383877,0,
705807735,-3.38,-1.62,-9.01,2.73,-1.54,-2.24,2024-06-07 15:21:57.383877,0,
705807740,-3.39,-1.6,-8.95,2.94,-1.47,-2.17,2024-06-07 15:21:57.383877,0,
705807744,-3.41,-1.68,-8.92,2.73,-1.33,-2.17,2024-06-07 15:21:57.383877,0,
705807749,-3.36,-1.66,-8.87,2.38,-1.19,-2.1,2024-06-07 15:21:57.383877,0,
705807755,-3.35,-1.62,-8.85,2.1,-1.05,-1.89,2024-06-07 15:21:57.410918,0,
705807759,-3.41,-1.65,-8.89,2.03,-1.12,-1.89,2024-06-07 15:21:57.410918,0,
705807764,-3.37,-1.66,-8.91,2.17,-1.12,-1.89,2024-06-07 15:21:57.410918,0,
705807769,-3.38,-1.64,-8.89,2.45,-1.26,-1.68,2024-06-07 15:21:57.410918,0,
705807774,-3.4,-1.6,-8.89,2.73,-1.4,-1.61,2024-06-07 15:21:57.410918,0,
705807779,-3.37,-1.66,-8.88,2.66,-1.61,-1.68,2024-06-07 15:21:57.410918,0,
705807783,-3.38,-1.66,-8.93,2.59,-1.82,-1.61,2024-06-07 15:21:57.410918,0,
705807788,-3.41,-1.64,-8.9,2.66,-1.75,-1.61,2024-06-07 15:21:57.410918,0,
705807794,-3.39,-1.68,-8.95,2.73,-1.33,-1.54,2024-06-07 15:21:57.500915,0,
705807798,-3.44,-1.7,-8.94,2.59,-0.98,-1.54,2024-06-07 15:21:57.500915,0,
705807803,-3.4,-1.69,-8.98,2.87,-0.63,-1.54,2024-06-07 15:21:57.501886,0,
705807808,-3.4,-1.73,-8.95,2.8,-0.35,-1.33,2024-06-07 15:21:57.501886,0,
705807813,-3.36,-1.71,-9.0,2.73,-0.21,-1.4,2024-06-07 15:21:57.501886,0,
705807818,-3.35,-1.71,-8.99,2.24,-0.28,-1.54,2024-06-07 15:21:57.501886,0,
705807822,-3.38,-1.72,-8.96,1.61,-0.63,-1.68,2024-06-07 15:21:57.501886,0,
705807827,-3.35,-1.69,-9.0,0.91,-0.98,-1.68,2024-06-07 15:21:57.501886,0,
705807833,-3.39,-1.74,-9.04,0.28,-1.19,-1.61,2024-06-07 15:21:57.502873,0,
705807837,-3.34,-1.7,-9.02,-0.49,-1.26,-1.61,2024-06-07 15:21:57.502873,0,
705807842,-3.37,-1.67,-8.99,-0.84,-1.12,-1.61,2024-06-07 15:21:57.502873,0,
705807847,-3.39,-1.73,-8.92,-1.05,-1.26,-1.75,2024-06-07 15:21:57.502873,0,
705807852,-3.37,-1.7,-8.94,-0.98,-1.33,-1.82,2024-06-07 15:21:57.502873,0,
705807857,-3.37,-1.66,-8.95,-0.98,-1.33,-1.75,2024-06-07 15:21:57.502873,0,
705807861,-3.35,-1.66,-8.87,-0.63,-1.4,-1.89,2024-06-07 15:21:57.502873,0,
705807866,-3.36,-1.64,-8.89,-0.42,-1.33,-1.75,2024-06-07 15:21:57.502873,0,
705807872,-3.37,-1.64,-8.92,-0.14,-1.4,-1.82,2024-06-07 15:21:57.531032,0,
705807876,-3.36,-1.62,-8.88,0.14,-1.4,-1.89,2024-06-07 15:21:57.531032,0,
705807881,-3.36,-1.65,-8.88,0.21,-1.4,-1.82,2024-06-07 15:21:57.531032,0,
705807886,-3.35,-1.61,-8.88,0.28,-1.33,-1.82,2024-06-07 15:21:57.531032,0,
705807891,-3.38,-1.6,-8.88,0.42,-1.4,-1.89,2024-06-07 15:21:57.531032,0,
705807896,-3.39,-1.6,-8.9,0.56,-1.47,-1.82,2024-06-07 15:21:57.531032,0,
705807900,-3.38,-1.59,-8.89,0.49,-1.47,-1.82,2024-06-07 15:21:57.531032,0,
705807905,-3.36,-1.6,-8.91,0.49,-1.47,-1.82,2024-06-07 15:21:57.531032,0,
705807910,-3.41,-1.61,-8.89,0.49,-1.61,-1.89,2024-06-07 15:21:57.576389,0,
705807914,-3.37,-1.62,-8.9,0.63,-1.61,-1.82,2024-06-07 15:21:57.576389,0,
705807919,-3.41,-1.61,-8.9,0.77,-1.54,-1.75,2024-06-07 15:21:57.576389,0,
705807924,-3.4,-1.63,-8.88,1.05,-1.54,-1.75,2024-06-07 15:21:57.576389,0,
705807929,-3.41,-1.66,-8.89,1.19,-1.54,-1.75,2024-06-07 15:21:57.576389,0,
705807934,-3.41,-1.64,-8.94,1.33,-1.33,-1.61,2024-06-07 15:21:57.576389,0,
705807938,-3.38,-1.67,-8.91,1.47,-1.26,-1.47,2024-06-07 15:21:57.576389,0,
705807943,-3.39,-1.65,-8.94,1.4,-1.33,-1.54,2024-06-07 15:21:57.576389,0,
705807949,-3.41,-1.66,-8.92,1.4,-1.47,-1.54,2024-06-07 15:21:57.605847,0,
705807953,-3.41,-1.66,-8.93,1.4,-1.47,-1.54,2024-06-07 15:21:57.605847,0,
705807958,-3.37,-1.68,-8.94,1.33,-1.4,-1.61,2024-06-07 15:21:57.605847,0,
705807963,-3.38,-1.64,-8.9,1.12,-1.61,-1.61,2024-06-07 15:21:57.605847,0,
705807968,-3.37,-1.66,-8.95,0.77,-1.68,-1.47,2024-06-07 15:21:57.605847,0,
705807973,-3.38,-1.65,-8.92,0.7,-1.82,-1.47,2024-06-07 15:21:57.605847,0,
705807977,-3.39,-1.68,-8.95,0.56,-1.89,-1.47,2024-06-07 15:21:57.605847,0,
705807982,-3.37,-1.65,-8.97,0.42,-1.89,-1.47,2024-06-07 15:21:57.605847,0,
705807988,-3.36,-1.68,-8.98,0.35,-2.03,-1.54,2024-06-07 15:21:57.696380,0,
705807992,-3.37,-1.67,-8.97,0.07,-1.89,-1.47,2024-06-07 15:21:57.696380,0,
705807997,-3.38,-1.66,-8.99,-0.14,-1.75,-1.54,2024-06-07 15:21:57.696380,0,
705808002,-3.37,-1.65,-8.91,-0.35,-1.82,-1.61,2024-06-07 15:21:57.696380,0,
705808007,-3.35,-1.61,-8.93,-0.49,-1.89,-1.68,2024-06-07 15:21:57.696380,0,
705808012,-3.38,-1.62,-8.88,-0.42,-1.75,-1.61,2024-06-07 15:21:57.696380,0,
705808016,-3.36,-1.6,-8.88,-0.42,-1.54,-1.75,2024-06-07 15:21:57.696380,0,
705808021,-3.35,-1.59,-8.87,-0.07,-1.33,-1.89,2024-06-07 15:21:57.696380,0,
705808026,-3.36,-1.56,-8.88,0.49,-1.26,-1.89,2024-06-07 15:21:57.697476,0,
705808030,-3.35,-1.6,-8.88,0.77,-0.98,-1.89,2024-06-07 15:21:57.697476,0,
705808035,-3.37,-1.61,-8.9,1.19,-0.7,-1.75,2024-06-07 15:21:57.697476,0,
705808040,-3.38,-1.62,-8.89,1.61,-0.63,-1.75,2024-06-07 15:21:57.697476,0,
705808045,-3.35,-1.62,-8.94,1.68,-0.77,-1.75,2024-06-07 15:21:57.697476,0,
705808050,-3.37,-1.69,-8.99,1.89,-1.05,-1.61,2024-06-07 15:21:57.697476,0,
705808054,-3.37,-1.68,-8.96,1.89,-1.26,-1.68,2024-06-07 15:21:57.697476,0,
705808059,-3.38,-1.74,-9.03,1.54,-1.54,-1.61,2024-06-07 15:21:57.697476,0,
705808065,-3.41,-1.69,-8.95,0.77,-1.68,-1.68,2024-06-07 15:21:57.726886,0,
705808069,-3.39,-1.66,-8.87,0.14,-1.54,-1.68,2024-06-07 15:21:57.726886,0,
705808074,-3.37,-1.69,-8.87,-0.28,-1.26,-1.68,2024-06-07 15:21:57.726886,0,
705808079,-3.38,-1.64,-8.87,-0.35,-1.19,-1.75,2024-06-07 15:21:57.726886,0,
705808084,-3.32,-1.59,-8.89,0.07,-1.19,-1.68,2024-06-07 15:21:57.726886,0,
705808089,-3.39,-1.58,-8.9,0.77,-1.96,-1.61,2024-06-07 15:21:57.726886,0,
705808093,-3.33,-1.64,-8.87,1.4,-3.15,-1.68,2024-06-07 15:21:57.726886,0,
705808098,-3.39,-1.64,-8.78,1.68,-3.08,-2.1,2024-06-07 15:21:57.726886,0,
705808104,-3.43,-1.64,-8.77,2.31,-1.33,-2.45,2024-06-07 15:21:57.756673,0,
705808108,-3.39,-1.57,-8.88,3.15,0.28,-2.31,2024-06-07 15:21:57.756673,0,
705808113,-3.31,-1.56,-8.83,3.29,0.77,-2.1,2024-06-07 15:21:57.756673,0,
705808118,-3.28,-1.6,-8.69,3.43,0.7,-2.17,2024-06-07 15:21:57.756673,0,
705808123,-3.3,-1.66,-8.77,3.78,0.07,-2.24,2024-06-07 15:21:57.756673,0,
705808128,-3.34,-1.69,-8.88,3.92,-0.35,-2.24,2024-06-07 15:21:57.756673,0,
705808132,-3.35,-1.66,-9.03,3.99,-0.7,-2.24,2024-06-07 15:21:57.756673,0,
705808137,-3.34,-1.67,-9.13,3.71,-1.12,-2.1,2024-06-07 15:21:57.756673,0,
705808142,-3.32,-1.64,-9.2,2.66,-1.75,-2.03,2024-06-07 15:21:57.846908,0,
705808146,-3.37,-1.67,-9.14,1.54,-2.73,-2.31,2024-06-07 15:21:57.846908,0,
705808151,-3.47,-1.67,-9.07,0.7,-3.99,-2.66,2024-06-07 15:21:57.846908,0,
705808156,-3.54,-1.68,-9.1,0.28,-5.18,-2.66,2024-06-07 15:21:57.846908,0,
705808161,-3.53,-1.63,-9.06,0.21,-5.46,-2.45,2024-06-07 15:21:57.846908,0,
705808166,-3.56,-1.62,-9.04,0.63,-4.69,-1.96,2024-06-07 15:21:57.846908,0,
705808170,-3.51,-1.68,-8.93,0.98,-3.22,-1.54,2024-06-07 15:21:57.846908,0,
705808175,-3.41,-1.69,-8.84,1.05,-1.61,-0.98,2024-06-07 15:21:57.846908,0,
705808181,-3.34,-1.65,-8.71,1.12,-0.28,-0.77,2024-06-07 15:21:57.847976,0,
705808185,-3.28,-1.71,-8.74,1.33,0.42,-0.84,2024-06-07 15:21:57.847976,0,
705808190,-3.21,-1.7,-8.77,1.89,0.42,-0.77,2024-06-07 15:21:57.847976,0,
705808195,-3.24,-1.67,-8.8,2.73,-0.07,-1.12,2024-06-07 15:21:57.847976,0,
705808200,-3.24,-1.67,-8.8,3.43,-0.77,-1.54,2024-06-07 15:21:57.847976,0,
705808205,-3.24,-1.69,-8.83,3.71,-1.61,-1.82,2024-06-07 15:21:57.847976,0,
705808209,-3.27,-1.68,-8.88,3.78,-2.24,-2.17,2024-06-07 15:21:57.847976,0,
705808214,-3.36,-1.69,-8.89,3.64,-2.73,-2.24,2024-06-07 15:21:57.847976,0,
705808219,-3.36,-1.68,-8.93,3.5,-2.8,-2.38,2024-06-07 15:21:57.875556,0,
705808223,-3.46,-1.69,-8.93,3.01,-2.66,-2.31,2024-06-07 15:21:57.875556,0,
705808228,-3.46,-1.74,-8.95,2.52,-2.31,-2.24,2024-06-07 15:21:57.875556,0,
705808233,-3.42,-1.71,-8.95,1.89,-1.75,-2.17,2024-06-07 15:21:57.875556,0,
705808238,-3.39,-1.71,-8.98,1.19,-1.47,-2.17,2024-06-07 15:21:57.875556,0,
705808243,-3.43,-1.71,-8.93,0.77,-1.33,-2.17,2024-06-07 15:21:57.875556,0,
705808247,-3.43,-1.7,-8.93,0.21,-1.33,-2.03,2024-06-07 15:21:57.875556,0,
705808252,-3.39,-1.63,-8.96,0.0,-1.26,-2.03,2024-06-07 15:21:57.875556,0,
705808258,-3.37,-1.63,-8.97,0.14,-1.19,-2.1,2024-06-07 15:21:57.920828,0,
705808262,-3.43,-1.58,-8.98,0.28,-1.12,-2.24,2024-06-07 15:21:57.920828,0,
705808267,-3.41,-1.59,-8.98,0.77,-1.19,-2.1,2024-06-07 15:21:57.920828,0,
705808272,-3.38,-1.6,-8.97,1.05,-1.4,-2.03,2024-06-07 15:21:57.921809,0,
705808277,-3.41,-1.62,-8.96,1.68,-1.61,-2.03,2024-06-07 15:21:57.921809,0,
705808282,-3.42,-1.62,-8.97,2.1,-1.68,-2.1,2024-06-07 15:21:57.921809,0,
705808286,-3.44,-1.61,-8.92,2.45,-1.75,-2.03,2024-06-07 15:21:57.921809,0,
705808291,-3.44,-1.63,-8.94,2.59,-1.61,-1.96,2024-06-07 15:21:57.921809,0,
705808297,-3.4,-1.63,-8.95,2.31,-1.47,-1.68,2024-06-07 15:21:57.951452,0,
705808301,-3.41,-1.62,-8.93,2.03,-1.4,-1.68,2024-06-07 15:21:57.951452,0,
705808306,-3.36,-1.63,-8.93,1.47,-1.33,-1.61,2024-06-07 15:21:57.951452,0,
705808311,-3.34,-1.64,-8.91,0.77,-1.4,-1.47,2024-06-07 15:21:57.951452,0,
705808316,-3.28,-1.62,-8.74,-0.35,-1.4,-1.26,2024-06-07 15:21:57.951452,0,
705808321,-3.32,-1.63,-8.59,-1.26,-1.19,-1.33,2024-06-07 15:21:57.951452,0,
705808325,-3.22,-1.59,-8.54,-1.82,-0.84,-1.33,2024-06-07 15:21:57.951452,0,
705808330,-3.18,-1.55,-8.54,-1.89,-0.49,-1.33,2024-06-07 15:21:57.951452,0,
705808335,-3.24,-1.49,-8.55,-1.4,-0.28,-1.61,2024-06-07 15:21:58.041071,0,
705808339,-3.27,-1.44,-8.7,-0.42,-0.35,-1.89,2024-06-07 15:21:58.042064,0,
705808344,-3.29,-1.43,-8.79,0.84,-0.7,-2.17,2024-06-07 15:21:58.042064,0,
705808349,-3.31,-1.46,-8.85,2.17,-1.33,-2.52,2024-06-07 15:21:58.042064,0,
705808354,-3.38,-1.5,-8.92,3.43,-1.75,-2.66,2024-06-07 15:21:58.042064,0,
705808359,-3.43,-1.55,-8.97,4.13,-1.61,-2.73,2024-06-07 15:21:58.042064,0,
705808363,-3.47,-1.64,-8.97,4.34,-0.98,-2.52,2024-06-07 15:21:58.042064,0,
705808368,-3.52,-1.73,-8.94,4.27,-0.07,-2.24,2024-06-07 15:21:58.042064,0,
705808374,-3.47,-1.76,-8.99,3.57,0.98,-1.96,2024-06-07 15:21:58.043067,0,
705808378,-3.45,-1.82,-8.97,2.87,1.61,-1.68,2024-06-07 15:21:58.043067,0,
705808383,-3.43,-1.84,-8.97,1.68,1.75,-1.47,2024-06-07 15:21:58.043067,0,
705808388,-3.38,-1.81,-8.95,0.77,1.19,-1.61,2024-06-07 15:21:58.043067,0,
705808393,-3.41,-1.78,-8.95,0.07,0.49,-1.68,2024-06-07 15:21:58.043067,0,
705808398,-3.36,-1.77,-8.99,-0.42,-0.35,-1.75,2024-06-07 15:21:58.043067,0,
705808402,-3.36,-1.72,-8.99,-0.42,-0.7,-1.96,2024-06-07 15:21:58.043067,0,
705808407,-3.38,-1.66,-8.97,0.07,-0.77,-2.17,2024-06-07 15:21:58.043067,0,
705808413,-3.35,-1.7,-8.97,0.91,-0.63,-2.31,2024-06-07 15:21:58.070413,0,
705808417,-3.34,-1.64,-8.89,1.82,-0.14,-2.31,2024-06-07 15:21:58.071413,0,
705808422,-3.31,-1.65,-8.87,2.66,0.07,-2.45,2024-06-07 15:21:58.071413,0,
705808427,-3.31,-1.67,-8.85,3.57,0.14,-2.59,2024-06-07 15:21:58.071413,0,
705808432,-3.33,-1.64,-8.83,4.27,0.0,-2.66,2024-06-07 15:21:58.071413,0,
705808437,-3.35,-1.68,-8.87,4.83,-0.21,-2.66,2024-06-07 15:21:58.071413,0,
705808441,-3.34,-1.71,-8.93,5.32,-0.49,-2.59,2024-06-07 15:21:58.071413,0,
705808446,-3.32,-1.71,-8.98,5.53,-0.77,-2.66,2024-06-07 15:21:58.071413,0,
705808452,-3.38,-1.77,-9.0,5.04,-0.91,-2.59,2024-06-07 15:21:58.161044,0,
705808456,-3.38,-1.73,-9.02,4.41,-1.12,-2.45,2024-06-07 15:21:58.161044,0,
705808461,-3.37,-1.77,-9.04,3.71,-1.33,-2.45,2024-06-07 15:21:58.162048,0,
705808466,-3.39,-1.69,-9.02,3.22,-1.54,-2.45,2024-06-07 15:21:58.162048,0,
705808471,-3.39,-1.71,-9.0,3.01,-1.54,-2.31,2024-06-07 15:21:58.162048,0,
705808476,-3.42,-1.73,-8.97,2.8,-1.47,-2.17,2024-06-07 15:21:58.162048,0,
705808480,-3.4,-1.72,-8.97,2.8,-1.12,-2.03,2024-06-07 15:21:58.162048,0,
705808485,-3.38,-1.71,-8.98,3.15,-0.77,-1.96,2024-06-07 15:21:58.162048,0,
705808491,-3.36,-1.7,-8.99,3.15,-0.49,-1.82,2024-06-07 15:21:58.163815,0,
705808495,-3.37,-1.7,-9.01,2.94,-0.14,-1.68,2024-06-07 15:21:58.163815,0,
705808500,-3.35,-1.69,-8.99,2.45,-0.07,-1.54,2024-06-07 15:21:58.163815,0,
705808505,-3.34,-1.74,-9.03,1.96,-0.14,-1.61,2024-06-07 15:21:58.163815,0,
705808510,-3.33,-1.71,-9.02,1.33,-0.35,-1.61,2024-06-07 15:21:58.163815,0,
705808515,-3.36,-1.7,-9.01,0.7,-0.56,-1.68,2024-06-07 15:21:58.163815,0,
705808519,-3.36,-1.73,-9.0,0.14,-0.63,-1.75,2024-06-07 15:21:58.163815,0,
705808524,-3.36,-1.73,-9.01,-0.21,-0.77,-1.82,2024-06-07 15:21:58.163815,0,
705808529,-3.37,-1.71,-8.98,-0.42,-0.98,-1.89,2024-06-07 15:21:58.190652,0,
705808533,-3.33,-1.72,-8.92,-0.56,-1.05,-1.89,2024-06-07 15:21:58.190652,0,
705808538,-3.32,-1.7,-8.94,-0.7,-1.05,-1.89,2024-06-07 15:21:58.190652,0,
705808543,-3.36,-1.7,-8.94,-0.7,-1.12,-1.96,2024-06-07 15:21:58.190652,0,
705808548,-3.38,-1.71,-8.92,-0.42,-0.98,-1.96,2024-06-07 15:21:58.190652,0,
705808553,-3.39,-1.73,-8.89,-0.07,-0.84,-2.03,2024-06-07 15:21:58.190652,0,
705808557,-3.38,-1.69,-8.95,0.35,-0.77,-2.24,2024-06-07 15:21:58.190652,0,
705808562,-3.32,-1.69,-8.91,0.49,-0.77,-2.1,2024-06-07 15:21:58.190652,0,
705808568,-3.34,-1.7,-8.91,0.56,-0.84,-2.24,2024-06-07 15:21:58.225229,0,
705808572,-3.32,-1.67,-8.91,0.7,-0.84,-2.38,2024-06-07 15:21:58.225229,0,
705808577,-3.32,-1.66,-8.92,0.7,-0.91,-2.31,2024-06-07 15:21:58.225229,0,
705808582,-3.36,-1.64,-8.88,0.63,-1.05,-2.31,2024-06-07 15:21:58.225229,0,
705808587,-3.32,-1.65,-8.92,0.56,-1.12,-2.38,2024-06-07 15:21:58.225229,0,
705808592,-3.35,-1.64,-8.91,0.7,-1.05,-2.31,2024-06-07 15:21:58.225229,0,
705808596,-3.32,-1.65,-8.9,0.63,-1.05,-2.31,2024-06-07 15:21:58.225229,0,
705808601,-3.34,-1.66,-8.91,0.98,-1.05,-2.31,2024-06-07 15:21:58.225229,0,
705808607,-3.35,-1.63,-8.9,1.26,-1.12,-2.38,2024-06-07 15:21:58.310725,0,
705808611,-3.37,-1.61,-8.92,1.54,-1.19,-2.31,2024-06-07 15:21:58.310725,0,
705808616,-3.31,-1.63,-8.88,1.68,-1.12,-2.24,2024-06-07 15:21:58.310725,0,
705808621,-3.35,-1.62,-8.9,1.75,-1.05,-2.17,2024-06-07 15:21:58.310725,0,
